,precision,recall,f1-score,support
0,0.8175242479039947,0.7949168797953964,0.8060620795850555,6256.0
1,0.9608482871125612,0.9971783295711061,0.9786762669620604,3544.0
2,0.9994075829383886,0.9935217903415783,0.9964559952746603,3396.0
3,0.0,0.0,0.0,2628.0
4,0.2728144171779141,0.5410646387832699,0.36273260260005097,2630.0
5,0.2781712813908564,0.16570771001150747,0.20769230769230768,2607.0
6,0.0,0.0,0.0,2528.0
7,0.646660510926439,0.8390575079872205,0.7304015296367113,2504.0
8,0.3232245681381958,0.34075273168757586,0.33175728920409775,2471.0
9,0.5067785668173015,0.6010719754977029,0.5499124343257442,2612.0
10,0.8170731707317073,0.7844166330238191,0.8004119464469618,2477.0
11,0.0,0.0,0.0,2493.0
12,0.15901597768196804,0.4998007174172977,0.24126984126984125,2509.0
13,1.0,0.32398753894080995,0.4894117647058823,321.0
14,0.0,0.0,0.0,250.0
accuracy,0.5493805129251007,0.5493805129251007,0.5493805129251007,0.5493805129251007
macro avg,0.45210124072128843,0.4587650968704856,0.4329856038468916,39226.0
weighted avg,0.5058342272854619,0.5493805129251007,0.5154921424769442,39226.0
