,precision,recall,f1-score,support
0,0.8381712626995645,0.923113810741688,0.8785942492012779,6256.0
1,0.9609332609875203,0.9994356659142212,0.9798063623789764,3544.0
2,1.0,1.0,1.0,3396.0
3,0.3784883720930233,0.4954337899543379,0.42913645352669744,2628.0
4,0.4208754208754209,0.4752851711026616,0.44642857142857145,2630.0
5,0.3380497131931166,0.33908707326428844,0.3385675986212179,2607.0
6,0.2361641221374046,0.19580696202531644,0.21410034602076128,2528.0
7,0.6970556935083363,0.7847444089456869,0.7383054668420064,2504.0
8,0.5279383429672447,0.44354512343180896,0.48207609412799646,2471.0
9,0.57321487331359,0.6669218989280244,0.6165280481330738,2612.0
10,0.9549507273580479,0.8215583366976181,0.8832465277777778,2477.0
11,0.3184438040345821,0.26594464500601683,0.28983606557377045,2493.0
12,0.3685897435897436,0.2750099641291351,0.3149965761241726,2509.0
13,1.0,0.3395638629283489,0.5069767441860465,321.0
14,0.0,0.0,0.0,250.0
accuracy,0.6359047570488962,0.6359047570488962,0.6359047570488962,0.6359047570488962
macro avg,0.574191689117173,0.5350300475379436,0.5412399402628231,39226.0
weighted avg,0.6265568901012512,0.6359047570488962,0.6272476317440493,39226.0
